image_id	poem
img_87721	此日六军同驻马，当时七夕笑牵牛。
img_87722	夜战桑乾北，秦兵半不归。
img_87723	棠梨叶落胭脂色，荞麦花开白雪香。
img_87724	白骨露於野，千里无鸡鸣。
img_87725	霜草苍苍虫切切，村南村北行人绝。
img_87726	闻道黄龙戍，频年不解兵。
img_87727	上马击狂胡，下马草军书。
img_87728	树绕村庄，水满陂塘。
img_87729	相顾无相识，长歌怀采薇。
img_87730	应怜屐齿印苍苔，小扣柴扉久不开。
img_87731	茅檐低小，溪上青青草。
img_87732	绿树村边合，青山郭外斜。
img_87733	莫笑农家腊酒浑，丰年留客足鸡豚。
img_87734	一去二三里，烟村四五家。
img_87735	车辚辚，马萧萧，行人弓箭各在腰。
img_87736	少无适俗韵，性本爱丘山。
img_87737	壮岁旌旗拥万夫，锦襜突骑渡江初。
img_87738	恸哭六军俱缟素，冲冠一怒为红颜。
img_87739	年少万兜鍪，坐断东南战未休。
img_87740	明敕星驰封宝剑，辞君一夜取楼兰。
img_87741	烽火照西京，心中自不平。
img_87742	落日照大旗，马鸣风萧萧。
img_87743	八百里分麾下炙，五十弦翻塞外声。
img_87744	白日登山望烽火，黄昏饮马傍交河。
img_87745	一年三百六十日，多是横戈马上行。
img_87746	簌簌衣巾落枣花，村南村北响缫车，牛衣古柳卖黄瓜。
img_87747	胜败兵家事不期，包羞忍耻是男儿。
img_87748	战士军前半死生，美人帐下犹歌舞。
img_87749	马作的卢飞快，弓如霹雳弦惊。
img_87750	黑云压城城欲摧，甲光向日金鳞开。
img_87751	一身转战三千里，一剑曾当百万师。
img_87752	醉里挑灯看剑，梦回吹角连营。
img_87753	可怜无定河边骨，犹是春闺梦里人。
img_87754	二客东南名胜，万卷诗书事业，尝试与君谋。
img_87755	因依老宿发心初，半学修心半读书。
img_87756	灯前目力虽非昔，犹课蝇头二万言。
img_87757	我闭南楼看道书，幽帘清寂在仙居。
img_87758	灯火纸窗修竹里，读书声。
img_87759	学而时习之，不亦说乎？
img_87760	李杜诗篇万口传，至今已觉不新鲜。
img_87761	金鞍玉勒寻芳客，未信我庐别有春。
img_87762	鸡声茅店月，人迹板桥霜。
img_87763	安居不用架高堂，书中自有黄金屋。
img_87764	读书不作儒生酸，跃马西入金城关。
img_87765	眼前直下三千字，胸次全无一点尘。
img_87766	人学始知道，不学非自然。
img_87767	坑灰未冷山东乱，刘项原来不读书。
img_87768	归志宁无五亩园，读书本意在元元。
img_87769	娶妻莫恨无良媒，书中自有颜如玉。
img_87770	昨日邻家乞新火，晓窗分与读书灯。
img_87771	书当快意读易尽，客有可人期不来。
img_87772	弱冠弄柔翰，卓荦观群书。
img_87773	一日不读书，胸臆无佳想。
img_87774	奇文共欣赏，疑义相与析。
img_87775	清水出芙蓉，天然去雕饰。
img_87776	一月不读书，耳目失精爽。
img_87777	富贵必从勤苦得，男儿须读五车书。
img_87778	半亩方塘一鉴开，天光云影共徘徊。
img_87779	读书破万卷，下笔如有神。
img_87780	桃红复含宿雨，柳绿更带朝烟。
img_87781	娶妻无媒毋须恨，书中有女颜如玉。
img_87782	三更灯火五更鸡，正是男儿读书时。
img_87783	黑发不知勤学早，白首方悔读书迟。
img_87784	新丰美酒斗十千，咸阳游侠多少年。
img_87785	去年元夜时，花市灯如昼。
img_87786	世事一场大梦，人生几度秋凉？
img_87787	终罢斯结庐，慕陶直可庶。
img_87788	统豺虎，御边幅，号令明，军威肃。
img_87789	种竹淇园远致君，生平孤节负辛勤。
img_87790	更愿诸公著意，休教忘了中原。
img_87791	望天王降诏，早招安，心方足。
img_87792	山一程，水一程，身向榆关那畔行，夜深千帐灯。
img_87793	桐花万里丹山路，雏凤清于老凤声。
img_87794	誓将挂冠去，觉道资无穷。
img_87795	能令暂开霁，过是吾无求。
img_87796	何时诏此金钱会，暂醉佳人锦瑟旁。
img_87797	良辰当五日，偕老祝千年。
img_87798	迢递嵩高下，归来且闭关。
img_87799	生事且弥漫，愿为持竿叟。
img_87800	我欲乘槎，直穷银汉，问津深入。
img_87801	但从今记取楚楼风，裴台月。
img_87802	尔曹身与名俱灭，不废江河万古流。
img_87803	松树千年终是朽，槿花一日自为荣。
img_87804	行人莫问当年事，故国东来渭水流。
img_87805	枕上十年事，江南二老忧，都到心头。
img_87806	今朝有酒今朝醉，明日愁来明日愁。
img_87807	乡村四月闲人少，才了蚕桑又插田。
img_87808	当年得意如芳草。日日春风好。
img_87809	载酒买花年少事，浑不似，旧心情。
img_87810	章台柳，章台柳，昔日青青今在否？
img_87811	繁华事散逐香尘，流水无情草自春。
img_87812	浮生长恨欢娱少。
img_87813	人事有代谢，往来成古今。
img_87814	春花秋月何时了？往事知多少。
img_87815	白日何短短，百年苦易满。
img_87816	古人学问无遗力，少壮工夫老始成。
img_87817	一曲新词酒一杯，去年天气旧亭台。
img_87818	白发渔樵江渚上，惯看秋月春风。
img_87819	此去经年，应是良辰好景虚设。
img_87820	晚年唯好静，万事不关心。
img_87821	二十余年如一梦，此身虽在堪惊。
img_87822	人生亦有命，安能行叹复坐愁？
img_87823	背灯和月就花阴，已是十年踪迹十年心。
img_87824	博观而约取，厚积而薄发
img_87825	古今多少事，都付笑谈中。
img_87826	生年不满百，常怀千岁忧。
img_87827	世事浮云何足问，不如高卧且加餐。
img_87828	人生在世不称意，明朝散发弄扁舟。
img_87829	人生如寄，何事辛苦怨斜晖。
img_87830	而浮生若梦，为欢几何？
img_87831	欲穷千里目，更上一层楼。
img_87832	神龟虽寿，犹有竟时。
img_87833	休言万事转头空，未转头时皆梦。
img_87834	得即高歌失即休，多愁多恨亦悠悠。
img_87835	六曲阑干偎碧树，杨柳风轻，展尽黄金缕。
img_87836	人间梦隔西风，算天上年华一瞬。
img_87837	假金方用真金镀，若是真金不镀金。
img_87838	横看成岭侧成峰，远近高低各不同。
img_87839	九月寒砧催木叶，十年征戍忆辽阳。
img_87840	陌上深深，依旧年时辙。
img_87841	兴亡千古繁华梦，诗眼倦天涯。
img_87842	九日明朝酒香，一年好景橙黄。
img_87843	亦知合被才名折，二十三年折太多。
img_87844	今年元夜时，月与灯依旧。
img_87845	天时人事日相催，冬至阳生春又来。
img_87846	莫等闲，白了少年头，空悲切！
img_87847	明日隔山岳，世事两茫茫。
img_87848	明年岂无年，心事恐蹉跎。
img_87849	寄语东阳沽酒市，拼一醉，而今乐事他年泪。
img_87850	叹隙中驹，石中火，梦中身。
img_87851	万物静观皆自得，四时佳兴与人同。
img_87852	大凡物不得其平则鸣
img_87853	金玉其外，败絮其中
img_87854	世有伯乐，然后有千里马。千里马常有，而伯乐不常有。
img_87855	华灯纵博，雕鞍驰射，谁记当年豪举。
img_87856	问讯湖边春色，重来又是三年。
img_87857	慷慨十年长剑在，登楼一笑暮山横。
img_87858	日月忽其不淹兮，春与秋其代序。
img_87859	为问山翁何事，坐看流年轻度，拚却鬓双华。
img_87860	昔年多病厌芳尊，今日芳尊惟恐浅。
img_87861	旋开旋落旋成空，白发多情人更惜。
img_87862	流年莫虚掷，华发不相容。
img_87863	今年海角天涯。萧萧两鬓生华。
img_87864	而今灯漫挂。不是暗尘明月，那时元夜。
img_87865	不知天上宫阙，今夕是何年。
img_87866	凄凉宝剑篇，羁泊欲穷年。
img_87867	碧海年年，试问取冰轮为谁圆缺？
img_87868	碧野朱桥当日事，人不见，水空流。
img_87869	不戚戚于贫贱，不汲汲于富贵。
img_87870	三年羁旅客，今日又南冠。
img_87871	天涯海角悲凉地，记得当年全盛时。
img_87872	绝景良时难再并，他年此日应惆怅。
img_87873	不知何日始工愁。记取那回花下一低头。
img_87874	他人有心，予忖度之。
img_87875	清镜无双影，穷泉有几重。
img_87876	山高月小，水落石出
img_87877	器乏雕梁器，材非构厦材。
img_87878	庭轩寂寞近清明，残花中酒，又是去年病。
img_87879	临水一长啸，忽思十年初。
img_87880	沧浪之水清兮，可以濯我缨
img_87881	可惜流年，忧愁风雨，树犹如此！
img_87882	献赋十年犹未遇，羞将白发对华簪。
img_87883	冉冉年时暮，迢迢天路征。
img_87884	当年志气俱消尽，白发新添四五茎。
img_87885	凤林关里水东流，白草黄榆六十秋。
img_87886	不是暗尘明月，那时元夜。
img_87887	桃今百馀尺，花落成枯枝。
img_87888	满腹诗书漫古今，频年流落易伤心。
img_87889	叹流年又成虚度。
img_87890	芳草年年惹恨幽。想前事悠悠。
img_87891	听元宵，往岁喧哗，歌也千家，舞也千家。
img_87892	记得别伊时，桃花柳万丝。
img_87893	已忍伶俜十年事，强移栖息一枝安。
img_87894	忆年十五心尚孩，健如黄犊走复来。
img_87895	关河底事空留客？岁月无情不贷人。
img_87896	萋萋春草秋绿，落落长松夏寒。
img_87897	不似当时，小桥冲雨，幽恨两人知。
img_87898	黄金燃桂尽，壮志逐年衰。
img_87899	明朝寒食了，又是一年春。
img_87900	一自胡尘入汉关，十年伊洛路漫漫。
img_87901	催促年光，旧来流水知何处。
img_87902	骚人可煞无情思，何事当年不见收。
img_87903	铜壶漏报天将晓，惆怅佳期又一年。
img_87904	前年过代北，今岁往辽西。
img_87905	十年重见，依旧秀色照清眸。
img_87906	昔岁逢太平，山林二十年。
img_87907	去年折赠行人远，今年恨依然纤手。
img_87908	儿女已在眼，眉目略不省。
img_87909	玉梅消瘦，恨东皇命薄。
img_87910	北客翩然，壮心偏感，年华将暮。
img_87911	叹年光过尽，功名未立，书生老去，机会方来。
img_87912	年去年来白发新，匆匆马上又逢春。
img_87913	记得年时，相见画屏中。
img_87914	经年尘土满征衣，特特寻芳上翠微。
img_87915	顺风而呼，声非加疾也，而闻者彰。
img_87916	龟灵未免刳肠患，马失应无折足忧。
img_87917	行人莫便消魂去，汉渚星桥尚有期。
img_87918	文章合为时而著，歌诗合为事而作。
img_87919	泻水置平地，各自东西南北流。
img_87920	今人嗤点流传赋，不觉前贤畏后生。
img_87921	不鸣则已，一鸣惊人。
img_87922	祸患常积于忽微，而智勇多困于所溺
img_87923	鸟飞反故乡兮，狐死必首丘。
img_87924	昨日屋头堪炙手，今朝门外好张罗。
img_87925	昔叹当年无李牧，今知江左有夷吾。
img_87926	虑澹物自轻，意惬理无违。
img_87927	年华共，混同江水，流去几时回。
img_87928	年年游子惜余春，春归不解招游子。
img_87929	念去来岁月如流，徘徊久叹息愁思盈。
img_87930	三年遇寒食，尽在洛阳城。
img_87931	凭觞静忆去年秋，桐落故溪头。
img_87932	年时俯仰过，功名宜速崇。
img_87933	记少年骏马走韩卢，掀东郭。
img_87934	楼台处处迷芳草，风雨年年怨落花。
img_87935	命随年欲尽，身与世俱忘
img_87936	误落尘网中，一去三十年。
img_87937	鹤发垂肩尺许长，离家三十五端阳。
img_87938	凭阑半日独无言，依旧竹声新月似当年。
img_87939	三过平山堂下，半生弹指声中。
img_87940	来岁花前。又是今年忆去年。
img_87941	叹十年心事，休休莫莫。
img_87942	冉冉年华吾自老。水满汀洲，何处寻芳草。
img_87943	携来百侣曾游，忆往昔峥嵘岁月稠。
img_87944	人恒过然后能改，困于心衡于虑而后作，征于色，发于声，而后喻。
img_87945	蜗角虚名，蝇头微利，算来著甚干忙。
img_87946	工欲善其事，必先利其器。
img_87947	朝真暮伪何人辨，古往今来底事无。
img_87948	问渠那得清如许？为有源头活水来。
img_87949	杀人亦有限，列国自有疆。
img_87950	积土成山，风雨兴焉积水成渊，蛟龙生焉
img_87951	予独爱莲之出淤泥而不染，濯清涟而不妖
img_87952	日出入安穷？时世不与人同。
img_87953	它山之石，可以攻玉。
img_87954	鬓丝日日添白头，榴锦年年照眼明
img_87955	壮年何事憔悴，华发改朱颜。
img_87956	忆昔西池池上饮，年年多少欢娱。
img_87957	去时梅萼初凝粉。不觉小桃风力损。
img_87958	寒泉贮绀壶渐暖，年事对青灯惊换了。
img_87959	为当时曾写榴裙，伤心红绡褪萼。
img_87960	惟有年时芳俦在，一例差池双剪。
img_87961	运往无淹物，年逝觉已催。
img_87962	今岁今宵尽，明年明日催。
img_87963	游人记得承平事，暗喜风光似昔年。
img_87964	朽木不可雕也，粪土之墙不可圬也！
img_87965	抽刀断水水更流，举杯销愁愁更愁。
img_87966	日出扶桑一丈高，人间万事细如毛。
img_87967	最是繁丝摇落后，转教人忆春山。
img_87968	且趁闲身未老，尽放我些子疏狂。
img_87969	用舍由时，行藏在我，袖手何妨闲处看。
img_87970	人而无仪，不死何为？
img_87971	望云惭高鸟，临水愧游鱼。
img_87972	不用思量今古，俯仰昔人非。
img_87973	惠子曰子非鱼，安知鱼之乐？
img_87974	本来无一物，何处惹尘埃！
img_87975	如切如磋，如琢如磨。
img_87976	来如春梦几多时？去似朝云无觅处。
img_87977	天覆吾，地载吾，天地生吾有意无。
img_87978	靡不有初，鲜克有终。
img_87979	别有幽愁暗恨生，此时无声胜有声。
img_87980	先天下之忧而忧，后天下之乐而乐
img_87981	是非成败转头空。
img_87982	冰，水为之，而寒于水。
img_87983	落地为兄弟，何必骨肉亲！
img_87984	问君何能尔？心远地自偏。
img_87985	文章本天成，妙手偶得之。
img_87986	此中有真意，欲辨已忘言。
img_87987	春种一粒粟，秋收万颗子。
img_87988	昼短苦夜长，何不秉烛游！
img_87989	清江一曲柳千条，二十年前旧板桥。
img_87990	想乌衣年少，芝兰秀发，戈戟云横。
img_87991	但屈指西风几时来，又不道流年暗中偷换。
img_87992	有花堪折直须折，莫待无花空折枝。
img_87993	明日复明日，明日何其多。
img_87994	世界微尘里，吾宁爱与憎。
img_87995	行路难，不在水，不在山，只在人情反覆间。
img_87996	纵浪大化中，不喜亦不惧。
img_87997	古人今人若流水，共看明月皆如此。
img_87998	家国兴亡自有时，吴人何苦怨西施。
img_87999	衰兰送客咸阳道，天若有情天亦老。
img_88000	非淡泊无以明志，非宁静无以致远。
img_88001	人生无根蒂，飘如陌上尘。
img_88002	居高声自远，非是藉秋风。
img_88003	花开堪折直须折，莫待无花空折枝。
img_88004	问渠哪得清如许？为有源头活水来。
img_88005	若言琴上有琴声，放在匣中何不鸣？
img_88006	时来天地皆同力，运去英雄不自由。
img_88007	人生得意须尽欢，莫使金樽空对月。
img_88008	人生天地间，忽如远行客。
img_88009	莫道桑榆晚，为霞尚满天。
img_88010	彼此当年少，莫负好时光。
img_88011	莫笑贱贫夸富贵，共成枯骨两何如？
img_88012	凭君莫话封侯事，一将功成万骨枯。
img_88013	天生我材必有用，千金散尽还复来。
img_88014	一点浩然气，千里快哉风。
img_88015	草木有本心，何求美人折！
img_88016	长恨人心不如水，等闲平地起波澜。
img_88017	离离原上草，一岁一枯荣。
img_88018	试玉要烧三日满，辨材须待七年期。
img_88019	江山代有才人出，各领风骚数百年。
img_88020	万一禅关砉然破，美人如玉剑如虹。
img_88021	想当年，金戈铁马，气吞万里如虎。
img_88022	劝君莫惜花前醉，今年花谢，明年花谢，白了人头。
img_88023	自是人生长恨水长东。
img_88024	宣父犹能畏后生，丈夫未可轻年少。
img_88025	万物迎春送残腊，一年结局在今宵。
img_88026	少年易老学难成，一寸光阴不可轻。
img_88027	锦瑟无端五十弦，一弦一柱思华年。
img_88028	世事漫随流水，算来一梦浮生。
img_88029	十年磨一剑，霜刃未曾试。
img_88030	何日请缨提锐旅，一鞭直渡清河洛。
img_88031	紫泉宫殿锁烟霞，欲取芜城作帝家。
img_88032	游说万乘苦不早，著鞭跨马涉远道。
img_88033	激气已能驱粉黛，举杯便可吞吴越。
img_88034	何计长来此，闲眠过一生。
img_88035	看万山红遍，层林尽染漫江碧透，百舸争流。
img_88036	登鸾车，侍轩辕，遨游青天中，其乐不可言。
img_88037	疾风知劲草，板荡识诚臣。
img_88038	亦余心之所善兮，虽九死其犹未悔。
img_88039	待何年归去，谈笑各争雄。
img_88040	少小虽非投笔吏，论功还欲请长缨。
img_88041	一丈夫兮一丈夫，千生气志是良图。
img_88042	五岳寻仙不辞远，一生好入名山游。
img_88043	永忆江湖归白发，欲回天地入扁舟。
img_88044	致君尧舜上，再使风俗淳。
img_88045	万里不惜死，一朝得成功。
img_88046	丈夫志四海，万里犹比邻。
img_88047	少年侠气，交结五都雄。
img_88048	我报路长嗟日暮，学诗谩有惊人句。
img_88049	愿天上人间，占得欢娱，年年今夜。
img_88050	清谈可以饱，梦想接无由。
img_88051	宁为百夫长，胜作一书生。
img_88052	提出西方白帝惊，嗷嗷鬼母秋郊哭。
img_88053	明朝甑复空，母子相持哭。
img_88054	当时父母念，今日尔应知。
img_88055	十五彩衣年，承欢慈母前。
img_88056	有孙母未去，出入无完裙。
img_88057	人似秋鸿来有信，事如春梦了无痕。
img_88058	守节自誓，亲诲之学。
img_88059	喃喃教言语，一一刷毛衣。
img_88060	思尔为雏日，高飞背母时。
img_88061	辛勤三十日，母瘦雏渐肥。
img_88062	老母与子别，呼天野草间。
img_88063	长恨此身非我有，何时忘却营营。
img_88064	霜殒芦花泪湿衣，白头无复倚柴扉。
img_88065	母别子，子别母，白日无光哭声苦。
img_88066	慈母倚门情，游子行路苦。
img_88067	谁言寸草心，报得三春晖。
img_88068	爱子心无尽，归家喜及辰。
img_88069	万事到头都是梦，休休。明日黄花蝶也愁。
img_88070	十年一觉扬州梦，赢得青楼薄幸名。
img_88071	年年岁岁花相似，岁岁年年人不同。
img_88072	三五年时三五月，可怜杯酒不曾消。
img_88073	粗缯大布裹生涯，腹有诗书气自华。
img_88074	时人不识凌云木，直待凌云始道高。
img_88075	人间有味是清欢。
img_88076	纸上得来终觉浅，绝知此事要躬行。
img_88077	众里寻他千百度，蓦然回首，那人却在，灯火阑珊处。
img_88078	知我者，谓我心忧不知我者，谓我何求。
img_88079	近水楼台先得月，向阳花木易为春。
img_88080	菩提本无树，明镜亦非台。
img_88081	万事一身伤老矣，戎葵凝笑墙东。
img_88082	泥落画梁空，梦想青春语。
img_88083	渐老多忧百事忙，天寒日短更心伤。
img_88084	到家应是，童稚牵衣，笑我华颠。
img_88085	壮岁从戎，曾是气吞残虏。
img_88086	幽兰旋老，杜若还生，水乡尚寄旅。
img_88087	青春几何时，黄鸟鸣不歇。
img_88088	乍见翻疑梦，相悲各问年。
img_88089	岁暮锄犁傍空室，呼儿登山收橡实。
img_88090	野老念牧童，倚杖候荆扉。
img_88091	怪见溪童出门望，雀声先我到山家。
img_88092	丈夫志，当景盛，耻疏闲。
img_88093	谁念迁客归来，老大伤名节。
img_88094	鬓发已甘尘路白，菊花犹送塞垣黄。
img_88095	斜阳外，寒鸦万点，流水绕孤村。
img_88096	百岁落半途，前期浩漫漫。
img_88097	歌舞尊前，繁华镜里，暗换青青发。
img_88098	吟怀未许老重阳，霜雪无端入鬓长。
img_88099	欲系青春，少住春还去。
img_88100	芙蓉老秋霜，团扇羞网尘。
img_88101	头上尽教添白发，鬓边不可无黄菊。
img_88102	早知恁么。悔当初不把雕鞍锁。
img_88103	半夜呼儿趁晓耕，羸牛无力渐艰行。
img_88104	竹马踉蹡冲淖去，纸鸢跋扈挟风鸣。
img_88105	慈母手中线，游子身上衣。
img_88106	白头空负雪边春，着意问春春不语。
img_88107	狎兴生疏，酒徒萧索，不似少年时。
img_88108	正单衣试酒，恨客里光阴虚掷。
img_88109	射人先射马，擒贼先擒王。
img_88110	却将万字平戎策，换得东家种树书。
img_88111	山重水复疑无路，柳暗花明又一村。
img_88112	如今却忆江南乐，当时年少春衫薄。
img_88113	旧游无处不堪寻。无寻处，惟有少年心。
img_88114	少年易老学难成，一寸光阴不可轻。
img_88115	世事短如春梦，人情薄似秋云。
img_88116	青春须早为，岂能长少年。
img_88117	草木也知愁，韶华竟白头。
img_88118	谁道人生无再少？门前流水尚能西！休将白发唱黄鸡。
img_88119	诗酒趁年华。
img_88120	人生如逆旅，我亦是行人。
img_88121	及时当勉励，岁月不待人。
img_88122	盛年不重来，一日难再晨。
img_88123	莫见长安行乐处，空令岁月易蹉跎。
img_88124	欲买桂花同载酒，终不似，少年游。
img_88125	酒债寻常行处有，人生七十古来稀。
img_88126	袨服华妆着处逢，六街灯火闹儿童。
img_88127	见面怜清瘦，呼儿问苦辛。
img_88128	童子柳阴眠正着，一牛吃过柳阴西。
img_88129	见人初解语呕哑，不肯归眠恋小车。
img_88130	青山依旧在，几度夕阳红。
img_88131	儿童强不睡，相守夜欢哗。
img_88132	季子正年少，匹马黑貂裘。
img_88133	小儿呼叫走长街，云有痴呆召人买。
img_88134	绕池闲步看鱼游，正值儿童弄钓舟。
img_88135	去日儿童皆长大，昔年亲友半凋零。
img_88136	牛羊自归村巷，童稚不识衣冠。
img_88137	骑牛远远过前村，短笛横吹隔陇闻。
img_88138	花落家童未扫，莺啼山客犹眠。
img_88139	一叶渔船两小童，收篙停棹坐船中。
img_88140	路人借问遥招手，怕得鱼惊不应人。
img_88141	儿童相见不相识，笑问客从何处来。
img_88142	十年种木，一年种谷，都付儿童。
img_88143	韶华不为少年留，恨悠悠，几时休？
img_88144	归来饱饭黄昏后，不脱蓑衣卧月明。
img_88145	重重叠叠上瑶台，几度呼童扫不开。
img_88146	夜饮东坡醒复醉，归来仿佛三更。家童鼻息已雷鸣。
img_88147	牧童归去横牛背，短笛无腔信口吹。
img_88148	劝君莫惜金缕衣，劝君惜取少年时。
img_88149	童孙未解供耕织，也傍桑阴学种瓜。
img_88150	童子解吟长恨曲，胡儿能唱琵琶篇。
img_88151	松下问童子，言师采药去。
img_88152	大儿锄豆溪东，中儿正织鸡笼。
img_88153	牧童骑黄牛，歌声振林樾。
img_88154	儿童急走追黄蝶，飞入菜花无处寻。
img_88155	自闻颖师弹，起坐在一旁。
img_88156	偶应非熊兆，尊为帝者师。
img_88157	摇落深知宋玉悲，风流儒雅亦吾师。
img_88158	令公桃李满天下，何用堂前更种花。
img_88159	小娃撑小艇，偷采白莲回。
img_88160	知有儿童挑促织，夜深篱落一灯明。
img_88161	最喜小儿亡赖，溪头卧剥莲蓬。
img_88162	海棠枝上立多时，飞向小桥西畔去。
img_88163	曲终过尽松陵路，回首烟波十四桥。
img_88164	蓬头稚子学垂纶，侧坐莓苔草映身。
img_88165	霭芳阴未解，乍天气过元宵。
img_88166	见说马家滴粉好，试灯风里卖元宵。
img_88167	镜中已觉星星误。人不负春春自负。
img_88168	伊川桃李正芳新，寒食山中酒复春。
img_88169	寒食不多时，牡丹初卖。
img_88170	流水翻催泪，寒灰更伴人。
img_88171	内官初赐清明火，上相闲分白打钱。
img_88172	新秋逢闰，鹊桥重驾，两度人间乞巧。
img_88173	又说今夕天津，西畔重欢遇。
img_88174	千家闭户无砧杵，七夕何人望斗牛。
img_88175	对望中天地，洞然如刷。
img_88176	古来存老马，不必取长途。
img_88177	叠嶂西驰，万马回旋，众山欲东。
img_88178	此马非凡马，房星本是星。
img_88179	渡江天马南来，几人真是经纶手。
img_88180	归时休放烛光红，待踏马蹄清夜月。
img_88181	时有官船桥畔过，白鸥飞去落前滩。
img_88182	河桥送人处，凉夜何其。
img_88183	短长亭子短长桥，桥外垂杨一万条。
img_88184	上苑风烟好，中桥道路平。
img_88185	情共天涯秋黯，朱桥锁深巷。
img_88186	自别西风憔悴甚，冻云流水平桥。
img_88187	青溪水，流得到红桥。
img_88188	门外平桥连柳堤，归来晚树黄莺啼。
img_88189	郎到断桥须有路，侬住处，柳如金。
img_88190	门外垂杨岸侧，画桥谁系兰舟。
img_88191	莫道蓝桥路远，行云中隔幽坊。
img_88192	两岸月桥花半吐。红透肌香，暗把游人误。
img_88193	襄阳古道灞陵桥，诗兴与秋高。
img_88194	公子南桥应尽兴，将军西第几留宾。
img_88195	小桥横截，缺月初弓。
img_88196	危桥属幽径，缭绕穿疏林。
img_88197	念月榭携手，露桥闻笛。
img_88198	绿阴青子老溪桥。羞见东邻娇小。
img_88199	酹酒苍茫，倚歌平远，亭上玉虹腰冷。
img_88200	接叶巢莺，平波卷絮，断桥斜日归船。
img_88201	还背垂虹秋去，四桥烟雨，一宵歌酒。
img_88202	杨柳千条送马蹄，北来征雁旧南飞。
img_88203	碧溪影里小桥横，青帘市上孤烟起。
img_88204	马穿杨柳嘶，人倚秋千笑，探莺花总教春醉倒。
img_88205	赌胜马蹄下，由来轻七尺。
img_88206	人依远戍须看火，马踏深山不见踪。
img_88207	燕子来时新社，梨花落后清明。
img_88208	驻马桥西，还系旧时芳树。
img_88209	满隄芳草不成归，斜日画桥烟水冷。
img_88210	吴台直下，缃梅无限，未放野桥香度。
img_88211	花开深洞仙门小，路过悬桥羽节轻。
img_88212	笑拈芳草不知名，乍凌波断桥西堍。
img_88213	红桥路，正一派画船萧鼓中流住。
img_88214	迳直夫何细！桥危可免扶？
img_88215	槐柳野桥边，行尘暗马前。
img_88216	伫久河桥欲去，斜阳泪满。
img_88217	恐凤靴，挑菜归来，万一灞桥相见。
img_88218	借问酒家何处有？牧童遥指杏花村。
img_88219	回头流水小桥东，烟扫画楼出。
img_88220	琅琅新雨洗湖天，小景六桥边。
img_88221	波上马嘶看棹去，柳边人歇待船归。
img_88222	胡风吹代马，北拥鲁阳关。
img_88223	细草软沙溪路马蹄轻。
img_88224	君马黄，我马白。
img_88225	门前行乐客，白马嘶春色。
img_88226	乘我大宛马，抚我繁弱弓。
img_88227	屈盘戏白马，大笑上青山。
img_88228	五马如飞龙，青丝结金络。
img_88229	塞上秋风鼓角，城头落日旌旗。少年鞍马适相宜。
img_88230	照野旌旗，朝天车马，平沙万里天低。
img_88231	甚时跃马归来，认得迎门轻笑。
img_88232	单于北望拂云堆，杀马登坛祭几回。
img_88233	极目离离，遍地濛濛，官桥野塘。
img_88234	沽酒清阴时系马，招凉短槛几留题。
img_88235	青衫匹马万人呼，幕府当年急急符。
img_88236	晚春盘马踏青苔，曾傍绿阴深驻。
img_88237	此时却羡闲人醉，五马无由入酒家。
img_88238	闻道长安灯夜好，雕轮宝马如云。
img_88239	黄衫飞白马，日日青楼下。
img_88240	息徒兰圃，秣马华山。
img_88241	金络青骢白玉鞍，长鞭紫陌野游盘。
img_88242	马萧萧，人去去，陇云愁。
img_88243	白马金羁辽海东，罗帷绣被卧春风。
img_88244	朱门沉沉按歌舞，厩马肥死弓断弦。
img_88245	牧人驱犊返，猎马带禽归。
img_88246	铁衣霜露重，战马岁年深。
img_88247	龙马花雪毛，金鞍五陵豪。
img_88248	马影鸡声，谙尽倦邮荒馆。
img_88249	汉家天马出蒲梢，苜蓿榴花遍近郊。
img_88250	初报边烽照石头，旋闻胡马集瓜州。
img_88251	马骄泥软锦连乾，香袖半笼鞭。
img_88252	居庸关上子规啼，饮马流泉落日低。
img_88253	五原秋草绿，胡马一何骄。
img_88254	天马徕，龙之媒，游阊阖，观玉台。
img_88255	马嘶人散后，秋风换故园梦里。
img_88256	记得短亭归马，暮衙蜂闹。
img_88257	白马黄金塞，云砂绕梦思。
img_88258	却恨悲风时起，冉冉云间新雁，边马怨胡笳。
img_88259	此地朝来饯行者，翻向此中牧征马。
img_88260	公乎跃马扬玉鞭，灭没高蹄日千里。
img_88261	黄河曲里沙为岸，白马津边柳向城。
img_88262	辔压马头金错落，鞍笼驼背锦斓班。
img_88263	枥马苦踡跼，笼禽念遐征。
img_88264	征马分飞日渐斜，见此空为人所嗟。
img_88265	马蹀阏氏血，旗袅可汗头。
img_88266	霸图今已矣，驱马复归来。
img_88267	其余七匹亦殊绝，迥若寒空动烟雪。
img_88268	交河城边鸟飞绝，轮台路上马蹄滑。
img_88269	相逢处，自有暗尘随马。
img_88270	马嘶芳草远，高搂帘半掩。
img_88271	白马谁家子，黄龙边塞儿。
img_88272	匹马南来渡浙河，汴城宫阙远嵯峨。
img_88273	马色虽不同，人心本无隔。
img_88274	厩马散连山，军容威绝域。
img_88275	汗血每随边地苦，蹄伤不惮陇阴寒。
img_88276	铁马红旗寒日暮，使君犹寄边城。
img_88277	嘶马摇鞭何处去？晓禽霜满树。
img_88278	白马绕旌旗，悲鸣相追攀。
img_88279	便向夕阳影里，倚马挥毫。
